"app_user"	"tablename"
"dnd_app_user"	"eqms_dir_declaration_history"
"dnd_app_user"	"eqms_dir_reference_dirs"
"dnd_app_user"	"eqms_dir_reference_dirs_history"
"dnd_app_user"	"eqms_dir_supporting_document"
"dnd_app_user"	"eqms_dir_supporting_document_history"
"dnd_app_user"	"eqms_dnd_document_lk"
"dnd_app_user"	"eqms_equipment_lk"
"dnd_app_user"	"eqms_equipment_lk_history"
"dnd_app_user"	"eqms_execution_stage"
"dnd_app_user"	"eqms_execution_stage_deliverables"
"dnd_app_user"	"eqms_execution_stage_deliverables_history"
"dnd_app_user"	"eqms_execution_stage_design_review_report"
"dnd_app_user"	"eqms_execution_stage_design_review_report_history"
"dnd_app_user"	"eqms_execution_stage_history"
"dnd_app_user"	"eqms_execution_stage_test_items"
"dnd_app_user"	"eqms_execution_stage_test_items_history"
"dnd_app_user"	"eqms_execution_stage_verification"
"dnd_app_user"	"eqms_execution_stage_verification_equipments"
"dnd_app_user"	"eqms_execution_stage_verification_equipments_history"
"dnd_app_user"	"eqms_execution_stage_verification_history"
"dnd_app_user"	"eqms_execution_stage_verification_jigs"
"dnd_app_user"	"eqms_execution_stage_verification_jigs_history"
"dnd_app_user"	"eqms_execution_stage_verification_plan"
"dnd_app_user"	"eqms_execution_stage_verification_plan_dir"
"dnd_app_user"	"eqms_execution_stage_verification_plan_dir_history"
"dnd_app_user"	"eqms_execution_stage_verification_plan_history"
"dnd_app_user"	"eqms_execution_stage_verification_plan_supp_files"
"dnd_app_user"	"eqms_execution_stage_verification_plan_supp_files_history"
"dnd_app_user"	"eqms_execution_stage_verification_report"
"dnd_app_user"	"eqms_execution_stage_verification_report_history"
"dnd_app_user"	"eqms_execution_stage_verification_tools"
"dnd_app_user"	"eqms_execution_stage_verification_tools_history"
"dnd_app_user"	"eqms_feasibility_currency_lk"
"dnd_app_user"	"eqms_feasibility_decision"
"dnd_app_user"	"eqms_feasibility_decision_history"
"dnd_app_user"	"eqms_feasibility_decision_lk"
"dnd_app_user"	"eqms_feasibility_study_cost_report"
"dnd_app_user"	"eqms_feasibility_study_cost_report_history"
"dnd_app_user"	"eqms_feasibility_study_design_team_role"
"dnd_app_user"	"eqms_feasibility_study_design_team_role_history"
"dnd_app_user"	"eqms_feasibility_study_report"
"dnd_app_user"	"eqms_feasibility_study_report_history"
"dnd_app_user"	"eqms_feasibility_study_report_supporting_files"
"dnd_app_user"	"eqms_feasibility_study_report_supporting_files_history"
"dnd_app_user"	"eqms_feasibility_type_lk"
"dnd_app_user"	"eqms_feasibility_validation"
"dnd_app_user"	"eqms_feasibility_validation_history"
"dnd_app_user"	"eqms_functional_block_type_lk"
"dnd_app_user"	"eqms_high_level_design"
"dnd_app_user"	"eqms_high_level_design_comp_landscape"
"dnd_app_user"	"eqms_high_level_design_comp_landscape_history"
"dnd_app_user"	"eqms_high_level_design_conversion_rate"
"dnd_app_user"	"eqms_high_level_design_conversion_rate_history"
"dnd_app_user"	"eqms_high_level_design_documents"
"dnd_app_user"	"eqms_high_level_design_documents_history"
"dnd_app_user"	"eqms_high_level_design_history"
"dnd_app_user"	"eqms_high_level_design_info"
"dnd_app_user"	"eqms_high_level_design_info_history"
"dnd_app_user"	"eqms_high_level_design_market_demography"
"dnd_app_user"	"eqms_high_level_design_market_demography_history"
"dnd_app_user"	"eqms_high_level_design_market_segment"
"dnd_app_user"	"eqms_high_level_design_market_segment_history"
"dnd_app_user"	"eqms_high_level_design_requirements"
"dnd_app_user"	"eqms_high_level_design_requirements_history"
"dnd_app_user"	"eqms_jig_lk"
"dnd_app_user"	"eqms_labelling_packaging_type_lk"
"dnd_app_user"	"eqms_labelling_packaging_type_lk_history"
"dnd_app_user"	"eqms_license_initiation"
"dnd_app_user"	"eqms_license_initiation_history"
"dnd_app_user"	"eqms_license_status_lk"
"dnd_app_user"	"eqms_lifetime_calculation_criteria"
"dnd_app_user"	"eqms_lifetime_calculation_criteria_history"
"dnd_app_user"	"eqms_lifetime_calculation_criteria_supp_files"
"dnd_app_user"	"eqms_lifetime_calculation_criteria_supp_files_history"
"dnd_app_user"	"eqms_market"
"dnd_app_user"	"eqms_market_demography_category_lk"
"dnd_app_user"	"eqms_market_demography_sub_category_lk"
"dnd_app_user"	"eqms_market_research_study_supporting_files"
"dnd_app_user"	"eqms_market_research_study_supporting_files_history"
"dnd_app_user"	"eqms_market_segment_lk"
"dnd_app_user"	"eqms_organization_product_role"
"dnd_app_user"	"eqms_organization_product_role_history"
"dnd_app_user"	"eqms_part_drawing_supporting_files"
"dnd_app_user"	"eqms_part_drawing_supporting_files_history"
"dnd_app_user"	"eqms_perfomance_specification"
"dnd_app_user"	"eqms_pilot_clinical_evaluation_plan"
"dnd_app_user"	"eqms_pilot_clinical_evaluation_plan_history"
"dnd_app_user"	"eqms_pilot_clinical_evaluation_report"
"dnd_app_user"	"eqms_pilot_clinical_evaluation_report_history"
"dnd_app_user"	"eqms_pilot_validation_feedback_supporting_files"
"dnd_app_user"	"eqms_pilot_validation_feedback_supporting_files_history"
"dnd_app_user"	"eqms_pilot_validation_place"
"dnd_app_user"	"eqms_pilot_validation_place_history"
"dnd_app_user"	"eqms_pilot_validation_plan"
"dnd_app_user"	"eqms_pilot_validation_plan_document"
"dnd_app_user"	"eqms_pilot_validation_plan_document_history"
"dnd_app_user"	"eqms_pilot_validation_plan_history"
"dnd_app_user"	"eqms_pilot_validation_plan_supporting_documents"
"dnd_app_user"	"eqms_pilot_validation_plan_supporting_documents_history"
"dnd_app_user"	"eqms_pilot_validation_report"
"dnd_app_user"	"eqms_pilot_validation_report_feedback_details"
"dnd_app_user"	"eqms_pilot_validation_report_feedback_details_history"
"dnd_app_user"	"eqms_pilot_validation_report_feedback_dir_mapper"
"dnd_app_user"	"eqms_pilot_validation_report_feedback_dir_mapper_history"
"dnd_app_user"	"eqms_pilot_validation_report_history"
"dnd_app_user"	"eqms_pilot_validation_report_supporting_files"
"dnd_app_user"	"eqms_pilot_validation_report_supporting_files_history"
"dnd_app_user"	"eqms_pilot_validation_results"
"dnd_app_user"	"eqms_pilot_validation_results_history"
"dnd_app_user"	"eqms_pnd_buyer_chosen_requirements"
"dnd_app_user"	"eqms_pnd_buyer_chosen_requirements_history"
"dnd_app_user"	"eqms_pnd_buyer_lk"
"dnd_app_user"	"eqms_pnd_end_user_chosen_requirements"
