app_user,table,in_csv,in_sql,status
dnd_app_user,eqms_entity_template,YES,YES,MATCHED
dnd_app_user,eqms_equipment_category_lk,YES,YES,MATCHED
dnd_app_user,eqms_equipment_item,YES,YES,MATCHED
dnd_app_user,eqms_equipment_lk,YES,YES,MATCHED
dnd_app_user,eqms_equipment_lk_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_deliverables,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_deliverables_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_design_review_report,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_design_review_report_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_test_items,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_test_items_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_equipments,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_equipments_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_jigs,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_jigs_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_plan,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_plan_dir,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_plan_dir_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_plan_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_plan_supp_files,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_plan_supp_files_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_report,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_report_history,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_tools,YES,YES,MATCHED
dnd_app_user,eqms_execution_stage_verification_tools_history,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_currency_lk,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_decision,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_decision_history,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_decision_lk,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_study_cost_report,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_study_cost_report_history,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_study_design_team_role,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_study_design_team_role_history,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_study_report,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_study_report_history,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_study_report_supporting_files,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_study_report_supporting_files_history,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_type_lk,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_validation,YES,YES,MATCHED
dnd_app_user,eqms_feasibility_validation_history,YES,YES,MATCHED
dnd_app_user,eqms_file,YES,YES,MATCHED
dnd_app_user,eqms_file_category_lk,YES,YES,MATCHED
dnd_app_user,eqms_file_history,YES,YES,MATCHED
dnd_app_user,eqms_file_tags,YES,YES,MATCHED
dnd_app_user,eqms_file_tags_history,YES,YES,MATCHED
dnd_app_user,eqms_file_type_lk,YES,YES,MATCHED
dnd_app_user,eqms_form,YES,YES,MATCHED
dnd_app_user,eqms_form_draft_supporting_files,YES,YES,MATCHED
dnd_app_user,eqms_form_drafts,YES,YES,MATCHED
dnd_app_user,eqms_form_menu_mapping,YES,YES,MATCHED
dnd_app_user,eqms_functional_block_type_lk,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_comp_landscape,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_comp_landscape_history,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_conversion_rate,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_conversion_rate_history,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_documents,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_documents_history,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_history,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_info,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_info_history,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_market_demography,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_market_demography_history,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_market_segment,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_market_segment_history,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_requirements,YES,YES,MATCHED
dnd_app_user,eqms_high_level_design_requirements_history,YES,YES,MATCHED
dnd_app_user,eqms_jig_item,YES,YES,MATCHED
dnd_app_user,eqms_jig_lk,YES,YES,MATCHED
dnd_app_user,eqms_labelling_packaging_type_lk,YES,YES,MATCHED
